Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
Mario Party 6,GC,2004,Misc,Nintendo,0.9,0.11,0.6,0.05,1.65,71.0,33.0,7.9,51.0,Hudson Soft,E,Nintendo
Star Wars The Clone Wars: Lightsaber Duels,Wii,2008,Action,LucasArts,1.21,0.3,0.0,0.14,1.65,56.0,24.0,6.7,18.0,Krome Studios,T,Nintendo
MySims,Wii,2007,Simulation,Electronic Arts,0.9,0.54,0.04,0.17,1.65,68.0,38.0,7.2,56.0,EA Redwood Shores,E,Nintendo
Pikmin,GC,2001,Strategy,Nintendo,0.78,0.25,0.56,0.04,1.63,89.0,39.0,8.7,121.0,Nintendo,E,Nintendo
Kirby Air Ride,GC,2003,Racing,Nintendo,1.01,0.11,0.45,0.04,1.62,61.0,28.0,7.9,69.0,HAL Labs,E,Nintendo
Dragon Quest IV: Chapters of the Chosen,DS,2007,Role-Playing,Square Enix,0.3,0.02,1.27,0.03,1.62,80.0,44.0,7.9,50.0,ArtePiazza,E10+,Nintendo
Super Mario Strikers,GC,2005,Sports,Nintendo,0.98,0.38,0.2,0.04,1.61,76.0,39.0,8.7,55.0,Next Level Games,E,Nintendo
Mario Hoops 3 on 3,DS,2006,Sports,Nintendo,0.98,0.04,0.49,0.09,1.6,69.0,40.0,8.0,37.0,Square Enix,E,Nintendo
Sonic Heroes,GC,2003,Platform,Sega,1.05,0.44,0.06,0.04,1.6,72.0,49.0,7.8,125.0,Sonic Team,E,Nintendo
The Legend of Zelda: Twilight Princess,GC,2006,Action,Nintendo,1.15,0.36,0.04,0.04,1.59,96.0,16.0,9.2,568.0,Nintendo,T,Nintendo
Pokemon Battle Revolution,Wii,2006,Role-Playing,Nintendo,0.78,0.37,0.3,0.13,1.58,53.0,34.0,6.7,106.0,Genius Sonority Inc.,E,Nintendo
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,0.88,0.26,0.34,0.1,1.58,75.0,54.0,8.2,267.0,Square Enix,E10+,Nintendo
Dance Dance Revolution: Hottest Party 2,Wii,2008,Simulation,Konami Digital Entertainment,0.94,0.48,0.01,0.15,1.58,69.0,8.0,6.8,6.0,Konami,E10+,Nintendo
Spyro 2: Season of Flame,GBA,2002,Platform,Vivendi Games,0.85,0.65,0.0,0.08,1.58,76.0,18.0,7.6,13.0,Digital Eclipse,E,Nintendo
Mario Party 10,WiiU,2015,Misc,Nintendo,0.69,0.53,0.24,0.12,1.58,66.0,66.0,6.5,279.0,"Nintendo, Nd Cube",E,Nintendo
Guitar Hero: On Tour Decades,DS,2008,Misc,Activision,0.84,0.57,0.0,0.16,1.57,72.0,40.0,8.0,5.0,Vicarious Visions,E10+,Nintendo
Mario Party 7,GC,2005,Misc,Nintendo,0.95,0.11,0.46,0.04,1.57,64.0,25.0,7.9,53.0,Hudson,E,Nintendo
Dragon Quest V: Hand of the Heavenly Bride,DS,2008,Role-Playing,Square Enix,0.17,0.02,1.36,0.02,1.57,84.0,46.0,8.5,57.0,ArtePiazza,E10+,Nintendo
Carnival Games: Mini Golf,Wii,2008,Sports,Take-Two Interactive,0.86,0.54,0.0,0.15,1.56,38.0,10.0,5.7,7.0,Cat Daddy Games,E,Nintendo
Pokemon Mystery Dungeon: Explorers of Sky,DS,2009,Role-Playing,Nintendo,0.57,0.43,0.44,0.12,1.56,54.0,26.0,9.0,133.0,ChunSoft,E,Nintendo
LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,Disney Interactive Studios,0.73,0.67,0.0,0.15,1.55,73.0,14.0,7.0,13.0,Traveller's Tales,E10+,Nintendo
Guitar Hero 5,Wii,2009,Misc,Activision,0.92,0.48,0.0,0.15,1.55,89.0,25.0,6.9,49.0,Vicarious Visions,T,Nintendo
Active Life: Outdoor Challenge,Wii,2008,Sports,Atari,0.78,0.43,0.19,0.14,1.54,69.0,6.0,8.1,14.0,h.a.n.d. Inc.,E,Nintendo
Go Vacation,Wii,2011,Misc,Namco Bandai Games,0.42,0.65,0.33,0.14,1.53,64.0,28.0,7.8,13.0,Namco Bandai Games,E10+,Nintendo
Mario Golf: Toadstool Tour,GC,2003,Sports,Nintendo,1.09,0.15,0.25,0.04,1.53,81.0,49.0,8.0,56.0,Camelot Software Planning,E,Nintendo
Resident Evil: The Umbrella Chronicles,Wii,2007,Action,Capcom,0.67,0.43,0.29,0.14,1.52,75.0,47.0,7.6,122.0,Cavia Inc.,M,Nintendo
Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,0.7,0.55,0.16,0.12,1.52,83.0,77.0,8.9,712.0,Retro Studios,E,Nintendo
Super Monkey Ball 2,GC,2002,Puzzle,Atari,1.11,0.31,0.06,0.04,1.52,87.0,34.0,8.5,51.0,Amusement Vision,E,Nintendo
MySims Kingdom,Wii,2008,Simulation,Electronic Arts,0.7,0.64,0.01,0.16,1.51,76.0,19.0,8.1,24.0,EA Redwood Shores,E,Nintendo
The Simpsons Game,DS,2007,Action,Electronic Arts,0.56,0.77,0.0,0.17,1.51,69.0,17.0,7.3,18.0,Griptonite Games,T,Nintendo
SoulCalibur II,GC,2003,Fighting,Namco Bandai Games,0.99,0.32,0.11,0.08,1.5,93.0,45.0,9.1,135.0,Namco,T,Nintendo
Final Fantasy: Crystal Chronicles,GC,2003,Role-Playing,Nintendo,0.72,0.38,0.36,0.04,1.49,80.0,55.0,8.1,94.0,Square Enix,T,Nintendo
Drawn To Life: SpongeBob SquarePants Edition,DS,2008,Adventure,THQ,0.99,0.35,0.0,0.13,1.48,68.0,12.0,5.5,4.0,Altron,E,Nintendo
Super Scribblenauts,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,1.06,0.29,0.0,0.11,1.46,81.0,53.0,8.2,46.0,5TH Cell,E10+,Nintendo
Super Monkey Ball,GC,2001,Puzzle,Atari,0.95,0.37,0.1,0.04,1.46,87.0,28.0,7.9,46.0,Amusement Vision,E,Nintendo
Mario Superstar Baseball,GC,2005,Sports,Nintendo,0.93,0.24,0.25,0.04,1.46,76.0,38.0,8.6,41.0,Namco,E,Nintendo
LEGO Battles: Ninjago,DS,2011,Strategy,Warner Bros. Interactive Entertainment,1.02,0.32,0.0,0.11,1.45,59.0,14.0,6.9,11.0,Hellbent Games,E,Nintendo
My Word Coach,DS,2007,Misc,Ubisoft,0.37,0.89,0.0,0.18,1.44,71.0,7.0,6.8,5.0,Ubisoft,E,Nintendo
Smarty Pants,Wii,2007,Misc,Electronic Arts,0.52,0.75,0.0,0.16,1.43,65.0,26.0,7.6,10.0,Planet Moon Studios,E,Nintendo
Classic NES Series: Super Mario Bros.,GBA,2004,Platform,Nintendo,0.0,0.0,1.39,0.03,1.43,84.0,14.0,8.6,44.0,Nintendo,E,Nintendo
Hasbro Family Game Night,Wii,2008,Puzzle,Electronic Arts,0.96,0.33,0.0,0.13,1.43,63.0,12.0,7.5,11.0,EA Bright Light,E,Nintendo
The Legend of Zelda: The Minish Cap,GBA,2004,Action,Nintendo,0.89,0.22,0.22,0.1,1.42,89.0,56.0,9.0,203.0,Flagship,E,Nintendo
Tiger Woods PGA Tour 09 All-Play,Wii,2008,Sports,Electronic Arts,0.8,0.47,0.0,0.14,1.42,81.0,18.0,8.7,34.0,EA Tiburon,E,Nintendo
Rayman Raving Rabbids,Wii,2006,Misc,Ubisoft,1.22,0.06,0.02,0.11,1.42,76.0,54.0,7.9,116.0,Ubisoft Montpellier,E,Nintendo
Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,0.09,0.07,1.24,0.02,1.41,77.0,33.0,7.3,15.0,TOSE,E,Nintendo
LEGO Indiana Jones 2: The Adventure Continues,Wii,2009,Action,Activision,0.9,0.38,0.0,0.12,1.4,72.0,13.0,6.1,14.0,Traveller's Tales,E10+,Nintendo
Sonic Advance 3,GBA,2004,Platform,THQ,0.74,0.52,0.08,0.06,1.4,79.0,30.0,8.4,34.0,Dimps Corporation,E,Nintendo
Yoshi's New Island,3DS,2014,Platform,Nintendo,0.48,0.53,0.28,0.09,1.38,64.0,71.0,6.1,155.0,Arzest,E,Nintendo
Bakugan: Battle Brawlers,DS,2009,Action,Activision,1.26,0.02,0.0,0.1,1.38,60.0,6.0,6.7,7.0,Now Production,E,Nintendo
Final Fantasy XII: Revenant Wings,DS,2007,Role-Playing,Square Enix,0.33,0.41,0.54,0.1,1.37,81.0,44.0,6.1,60.0,"Square Enix, Think and Feel",E10+,Nintendo
Call of Duty: Black Ops,Wii,2010,Shooter,Activision,0.8,0.45,0.0,0.12,1.37,80.0,25.0,5.8,87.0,Treyarch,M,Nintendo
Crash Bandicoot 2: N-Tranced,GBA,2003,Platform,Vivendi Games,0.63,0.66,0.0,0.07,1.36,75.0,21.0,7.8,30.0,Vicarious Visions,E,Nintendo
Hasbro Family Game Night 2,Wii,2009,Misc,Electronic Arts,0.7,0.52,0.0,0.13,1.35,63.0,16.0,6.3,6.0,Electronic Arts,E,Nintendo
Gardening Mama,DS,2009,Puzzle,505 Games,0.79,0.42,0.01,0.13,1.35,60.0,17.0,9.3,4.0,Taito Corporation,E,Nintendo
Metroid: Other M,Wii,2010,Action,Nintendo,0.85,0.27,0.13,0.1,1.34,79.0,71.0,6.5,482.0,Team Ninja,T,Nintendo
Chrono Trigger,DS,2008,Role-Playing,Square Enix,0.61,0.16,0.49,0.08,1.34,92.0,57.0,8.9,440.0,TOSE,E10+,Nintendo
Donkey Kong Jungle Beat,GC,2004,Platform,Nintendo,0.84,0.22,0.24,0.04,1.34,80.0,49.0,8.3,30.0,Nintendo,E10+,Nintendo
Metroid Prime 2: Echoes,GC,2004,Shooter,Nintendo,0.87,0.35,0.07,0.04,1.33,92.0,60.0,8.8,279.0,Retro Studios,T,Nintendo
Grand Theft Auto: Chinatown Wars,DS,2009,Action,Take-Two Interactive,0.58,0.56,0.05,0.14,1.32,93.0,85.0,8.3,280.0,Rockstar Leeds,M,Nintendo
Yoshi's Woolly World,WiiU,2015,Platform,Nintendo,0.62,0.47,0.11,0.1,1.3,78.0,83.0,8.5,376.0,Good-Feel,E,Nintendo
Pokemon Ranger: Guardian Signs,DS,2010,Role-Playing,Nintendo,0.5,0.16,0.58,0.05,1.29,68.0,25.0,8.2,25.0,Creatures Inc.,E,Nintendo
Pirates of the Caribbean: The Curse of the Black Pearl,GBA,2003,Platform,TDK Mediactive,0.93,0.34,0.0,0.02,1.29,49.0,10.0,6.2,5.0,Pocket Studios,E,Nintendo
Namco Museum DS,DS,2007,Misc,Atari,1.13,0.01,0.06,0.09,1.29,67.0,19.0,5.9,8.0,M2,E,Nintendo
Deal or No Deal,Wii,2009,Misc,Zoo Games,1.2,0.0,0.0,0.09,1.29,56.0,4.0,5.0,5.0,Artefacts Studio,E,Nintendo
Sonic Colors,DS,2010,Platform,Sega,0.69,0.47,0.01,0.12,1.29,79.0,26.0,7.9,66.0,Dimps Corporation,E,Nintendo
EA Playground,Wii,2007,Sports,Electronic Arts,0.68,0.47,0.0,0.13,1.29,66.0,32.0,7.6,30.0,EA Canada,E,Nintendo
Need for Speed Carbon,Wii,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,67.0,21.0,7.3,26.0,EA Canada,E10+,Nintendo
Guitar Hero: Aerosmith,Wii,2008,Misc,Activision,1.03,0.14,0.0,0.1,1.27,73.0,16.0,7.2,19.0,Vicarious Visions,T,Nintendo
Kid Icarus: Uprising,3DS,2012,Action,Nintendo,0.48,0.35,0.36,0.07,1.27,83.0,75.0,8.7,487.0,"Opus, Project Sora",E10+,Nintendo
Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,0.44,0.29,0.47,0.07,1.27,59.0,46.0,6.3,134.0,"Nintendo, Spike Chunsoft",E,Nintendo
Jillian Michaels' Fitness Ultimatum 2009,Wii,2008,Sports,Deep Silver,0.96,0.2,0.0,0.11,1.27,30.0,4.0,2.0,23.0,3G Studios,E,Nintendo
Sonic Adventure DX: Director's Cut,GC,2003,Platform,Sega,0.87,0.3,0.06,0.03,1.27,57.0,27.0,7.9,139.0,Sonic Team,E,Nintendo
EA Sports Active 2,Wii,2010,Sports,Electronic Arts,0.76,0.39,0.0,0.11,1.26,79.0,8.0,8.1,22.0,EA Canada,E,Nintendo
Rockstar Games presents Table Tennis,Wii,2007,Sports,Take-Two Interactive,0.39,0.72,0.0,0.15,1.26,68.0,36.0,5.8,21.0,Rockstar San Diego,E,Nintendo
Tamagotchi Connection: Corner Shop,DS,2005,Simulation,Atari,0.1,0.02,1.12,0.01,1.26,59.0,20.0,7.7,6.0,NanaOn-Sha,E,Nintendo
LEGO Battles,DS,2009,Strategy,Warner Bros. Interactive Entertainment,0.77,0.37,0.0,0.11,1.25,65.0,29.0,8.9,51.0,Hellbent Games,E,Nintendo
Pokemon XD: Gale of Darkness,GC,2005,Role-Playing,Nintendo,0.71,0.19,0.31,0.03,1.25,64.0,27.0,8.3,74.0,Genius Sonority Inc.,E,Nintendo
Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,0.48,0.35,0.34,0.08,1.25,69.0,44.0,8.8,190.0,"Spike Chunsoft Co. Ltd., Spike Chunsoft",E,Nintendo
Winter Sports: The Ultimate Challenge,Wii,2007,Sports,RTL,0.45,0.67,0.0,0.12,1.24,52.0,15.0,6.8,4.0,49Games,E,Nintendo
Hyrule Warriors,WiiU,2014,Action,Nintendo,0.58,0.42,0.13,0.1,1.23,76.0,81.0,8.3,662.0,Omega Force,T,Nintendo
Donkey Kong Country 2,GBA,2004,Platform,Nintendo,0.79,0.27,0.12,0.04,1.23,80.0,22.0,9.1,37.0,Rare Ltd.,E,Nintendo
Ben 10: Protector of Earth,Wii,2007,Action,D3Publisher,0.54,0.55,0.0,0.13,1.23,63.0,6.0,7.7,9.0,High Voltage Software,E10+,Nintendo
Diddy Kong Racing DS,DS,2007,Racing,Nintendo,1.09,0.03,0.0,0.09,1.22,63.0,39.0,7.5,27.0,Rare Ltd.,E,Nintendo
Mario Power Tennis,GC,2004,Sports,Nintendo,0.58,0.16,0.46,0.03,1.22,80.0,43.0,8.5,48.0,Camelot Software Planning,E,Nintendo
Golden Sun: The Lost Age,GBA,2002,Role-Playing,Nintendo,0.61,0.27,0.27,0.07,1.22,86.0,29.0,9.5,150.0,Camelot Software Planning,E,Nintendo
Final Fantasy IV,DS,2007,Simulation,Square Enix,0.51,0.04,0.62,0.05,1.21,85.0,52.0,7.7,164.0,Matrix Software,E10+,Nintendo
Super Street Fighter IV: 3D Edition,3DS,2011,Fighting,Capcom,0.55,0.44,0.14,0.09,1.21,85.0,69.0,8.1,206.0,Capcom,T,Nintendo
Need for Speed Underground,GC,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,83.0,24.0,9.0,45.0,Electronic Arts,E,Nintendo
Boom Blox,Wii,2008,Puzzle,Electronic Arts,0.71,0.38,0.0,0.12,1.21,85.0,61.0,8.6,105.0,EA LA,E,Nintendo
The Sims 2: Castaway,Wii,2007,Simulation,Electronic Arts,0.44,0.63,0.0,0.14,1.2,73.0,19.0,8.2,10.0,Maxis,T,Nintendo
Pikmin 2,GC,2004,Strategy,Nintendo,0.48,0.13,0.56,0.03,1.2,90.0,54.0,9.1,137.0,Nintendo,E,Nintendo
The Simpsons: Road Rage,GBA,2003,Racing,THQ,0.86,0.32,0.0,0.02,1.19,55.0,14.0,6.8,9.0,Altron,E,Nintendo
Captain Toad: Treasure Tracker,WiiU,2014,Puzzle,Nintendo,0.53,0.38,0.19,0.09,1.19,81.0,78.0,8.6,377.0,Nintendo EAD Tokyo,E,Nintendo
SpongeBob SquarePants: Revenge of the Flying Dutchman,GBA,2002,Platform,THQ,0.92,0.23,0.0,0.04,1.19,71.0,4.0,7.7,7.0,Vicarious Visions,E,Nintendo
Pro Evolution Soccer 2008,Wii,2008,Sports,Konami Digital Entertainment,0.09,0.84,0.11,0.15,1.19,83.0,19.0,8.4,43.0,Konami,E,Nintendo
Spider-Man: The Movie,GC,2002,Action,Activision,0.86,0.27,0.01,0.04,1.19,76.0,14.0,7.3,11.0,Treyarch,E,Nintendo
Mario vs. Donkey Kong 2: March of the Minis,DS,2006,Puzzle,Nintendo,0.73,0.03,0.36,0.07,1.19,76.0,32.0,7.9,17.0,"Nintendo, Nintendo Software Technology",E,Nintendo
Tony Hawk's Pro Skater 2,GBA,2001,Sports,Activision,0.85,0.31,0.0,0.02,1.18,95.0,16.0,7.5,22.0,Vicarious Visions,E,Nintendo
PokéPark Wii: Pikachu's Adventure,Wii,2009,Adventure,Nintendo,0.53,0.16,0.42,0.06,1.17,62.0,22.0,7.2,36.0,Creatures Inc.,E,Nintendo
Mario vs. Donkey Kong,GBA,2004,Puzzle,Nintendo,0.68,0.25,0.21,0.02,1.17,81.0,43.0,8.0,31.0,Nintendo,E,Nintendo
Sonic Rush Adventure,DS,2007,Platform,Sega,0.53,0.48,0.01,0.12,1.15,78.0,32.0,8.2,66.0,Dimps Corporation,E,Nintendo
Donkey Konga,GC,2003,Misc,Nintendo,0.5,0.16,0.46,0.03,1.15,76.0,55.0,8.3,21.0,Namco,E,Nintendo
Pokemon Rumble Blast,3DS,2011,Action,Nintendo,0.47,0.26,0.35,0.07,1.14,56.0,36.0,7.1,50.0,Ambrella,E10+,Nintendo
Cars,GBA,2006,Racing,THQ,0.81,0.3,0.0,0.02,1.13,50.0,8.0,4.7,6.0,Helixe,E,Nintendo
LEGO Star Wars III: The Clone Wars,3DS,2011,Action,LucasArts,0.61,0.43,0.0,0.09,1.13,67.0,25.0,6.1,31.0,Traveller's Tales,E10+,Nintendo
Fantasy Life,3DS,2012,Role-Playing,Nintendo,0.33,0.37,0.37,0.06,1.13,73.0,51.0,8.6,209.0,"Level 5, Brownie Brown",E10+,Nintendo
The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,0.53,0.33,0.17,0.08,1.12,73.0,73.0,7.6,179.0,Nintendo,E,Nintendo
Rabbids Go Home,Wii,2009,Platform,Ubisoft,0.25,0.74,0.0,0.14,1.12,78.0,50.0,8.3,32.0,Ubisoft Montpellier,E10+,Nintendo
Pikmin 3,WiiU,2013,Strategy,Nintendo,0.44,0.32,0.29,0.07,1.11,87.0,79.0,8.7,664.0,Nintendo,E10+,Nintendo
Plants vs. Zombies,DS,2011,Strategy,Mastertronic,0.9,0.12,0.0,0.08,1.1,81.0,23.0,7.4,29.0,TOSE,E10+,Nintendo
Tales of Symphonia,GC,2003,Role-Playing,Nintendo,0.54,0.21,0.31,0.04,1.1,86.0,60.0,8.5,176.0,Namco,T,Nintendo
LEGO City Undercover,WiiU,2013,Platform,Nintendo,0.47,0.42,0.13,0.08,1.1,80.0,66.0,8.2,283.0,TT Games,E10+,Nintendo
Need for Speed: ProStreet,Wii,2007,Racing,Electronic Arts,0.53,0.45,0.0,0.12,1.1,61.0,16.0,6.9,14.0,EA Games,E10+,Nintendo
Dragon Ball Z: The Legacy of Goku II,GBA,2003,Role-Playing,Atari,0.78,0.29,0.0,0.02,1.09,75.0,21.0,8.9,39.0,Webfoot Technologies,E,Nintendo
NERF N-Strike,Wii,2008,Shooter,Electronic Arts,0.91,0.09,0.0,0.09,1.09,66.0,13.0,4.4,7.0,"EA Redwood Shores, EA Salt Lake",E10+,Nintendo
Sonic and the Black Knight,Wii,2009,Platform,Sega,0.64,0.34,0.01,0.1,1.09,54.0,51.0,6.9,198.0,Sonic Team,E10+,Nintendo
Dragon Ball Z: Taiketsu,GBA,2003,Fighting,Atari,0.77,0.29,0.0,0.02,1.08,40.0,23.0,6.1,22.0,Webfoot Technologies,T,Nintendo
Star Fox: Assault,GC,2005,Shooter,Nintendo,0.68,0.18,0.19,0.03,1.08,67.0,59.0,8.1,106.0,Namco,T,Nintendo
LEGO Star Wars II: The Original Trilogy,DS,2006,Action,LucasArts,0.96,0.03,0.0,0.08,1.07,47.0,9.0,5.0,38.0,Amaze Entertainment,E,Nintendo
FIFA Soccer 11,Wii,2010,Sports,Electronic Arts,0.26,0.69,0.0,0.12,1.07,73.0,17.0,7.3,8.0,EA Sports,E,Nintendo
Tiger Woods PGA Tour 10,Wii,2009,Sports,Electronic Arts,0.6,0.36,0.0,0.11,1.07,88.0,44.0,8.8,57.0,EA Tiburon,E,Nintendo
Spore Creatures,DS,2008,Simulation,Electronic Arts,0.66,0.3,0.0,0.1,1.06,65.0,20.0,6.5,21.0,Griptonite Games,E,Nintendo
Endless Ocean,Wii,2007,Adventure,Nintendo,0.43,0.46,0.09,0.09,1.06,72.0,42.0,8.1,61.0,Arika,E,Nintendo
Spider-Man 2,GBA,2004,Action,Activision,0.76,0.28,0.0,0.02,1.06,65.0,12.0,7.7,6.0,Digital Eclipse,E,Nintendo
Sega Superstars Tennis,Wii,2008,Sports,Sega,0.28,0.65,0.0,0.13,1.05,71.0,24.0,7.0,16.0,Sumo Digital,E10+,Nintendo
Call of Duty 4: Modern Warfare,DS,2007,Shooter,Activision,0.95,0.01,0.01,0.08,1.05,75.0,22.0,6.9,36.0,n-Space,T,Nintendo
Resident Evil: The Darkside Chronicles,Wii,2009,Action,Capcom,0.46,0.31,0.2,0.09,1.05,75.0,55.0,8.0,60.0,Cavia Inc.,M,Nintendo
Naruto: Clash of Ninja 2,GC,2003,Fighting,Nintendo,0.44,0.12,0.45,0.03,1.04,74.0,22.0,8.9,39.0,8ing/Raizing,T,Nintendo
F-Zero: Maximum Velocity,GBA,2001,Racing,Nintendo,0.39,0.16,0.37,0.12,1.04,86.0,19.0,8.5,22.0,Nd Cube,E,Nintendo
Super Princess Peach,DS,2005,Platform,Nintendo,0.7,0.05,0.21,0.07,1.03,75.0,48.0,7.6,33.0,TOSE,E,Nintendo
Guinness World Records: The Videogame,Wii,2008,Action,Warner Bros. Interactive Entertainment,0.46,0.47,0.0,0.11,1.03,67.0,12.0,7.0,8.0,TT Fusion,E10+,Nintendo
The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,Nintendo,0.56,0.3,0.08,0.09,1.03,86.0,74.0,8.4,329.0,"Tantalus Interactive, Tantatus, Nintendo",T,Nintendo
MySims Agents,Wii,2009,Adventure,Electronic Arts,0.61,0.32,0.0,0.1,1.03,78.0,28.0,8.6,28.0,Electronic Arts,E,Nintendo
FIFA Soccer 08,Wii,2007,Sports,Electronic Arts,0.32,0.59,0.01,0.11,1.02,65.0,13.0,6.1,26.0,EA Canada,E,Nintendo
Tiger Woods PGA Tour 08,Wii,2007,Sports,Electronic Arts,0.93,0.01,0.0,0.08,1.02,72.0,24.0,7.0,22.0,EA Salt Lake,E,Nintendo
Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007,Fighting,Atari,0.32,0.36,0.26,0.09,1.02,72.0,27.0,8.4,61.0,"Spike, Namco Bandai Games",T,Nintendo
Shrek 2,GC,2004,Platform,Activision,0.73,0.26,0.01,0.03,1.02,70.0,25.0,6.4,14.0,"Luxoflux, Inc.",E,Nintendo
Disney Universe,Wii,2011,Action,Disney Interactive Studios,0.64,0.28,0.0,0.1,1.02,61.0,11.0,6.0,5.0,Eurocom Entertainment Software,E10+,Nintendo
Dance on Broadway,Wii,2010,Misc,Ubisoft,0.25,0.65,0.0,0.12,1.02,48.0,6.0,3.3,4.0,Longtail Studios,E10+,Nintendo
Sonic Generations,3DS,2011,Platform,Sega,0.44,0.47,0.01,0.09,1.02,66.0,29.0,6.9,108.0,"Sega, Dimps Corporation",E,Nintendo
Rock Band 2,Wii,2008,Misc,MTV Games,0.93,0.01,0.0,0.08,1.02,92.0,10.0,7.7,45.0,Harmonix Music Systems,T,Nintendo
Pokemon Conquest,DS,2012,Role-Playing,Nintendo,0.56,0.05,0.37,0.04,1.02,80.0,40.0,8.2,89.0,Koei,E,Nintendo
Wall-E,Wii,2008,Platform,THQ,0.51,0.4,0.0,0.11,1.01,51.0,18.0,3.6,8.0,Heavy Iron Studios,E,Nintendo
Naruto: Clash of Ninja Revolution,Wii,2007,Fighting,Tomy Corporation,0.44,0.46,0.0,0.11,1.01,74.0,23.0,8.0,27.0,8ing/Raizing,T,Nintendo
The Simpsons Game,Wii,2007,Action,Electronic Arts,0.45,0.46,0.0,0.11,1.01,64.0,19.0,6.1,38.0,"Electronic Arts, Rebellion",T,Nintendo
ZombiU,WiiU,2012,Action,Ubisoft,0.52,0.36,0.05,0.08,1.01,77.0,70.0,7.7,758.0,Ubisoft Montpellier,M,Nintendo
Pokken Tournament,WiiU,2016,Fighting,Namco Bandai Games,0.5,0.26,0.17,0.08,1.01,76.0,74.0,8.0,273.0,Bandai Namco Games,E10+,Nintendo
NERF N-Strike Elite,Wii,2009,Shooter,Electronic Arts,0.93,0.0,0.0,0.07,1.0,67.0,12.0,4.5,6.0,EA Salt Lake,E10+,Nintendo
Kirby: Mass Attack,DS,2011,Platform,Nintendo,0.48,0.06,0.41,0.05,0.99,83.0,46.0,8.6,55.0,HAL Labs,E,Nintendo
Shadow The Hedgehog,GC,2005,Platform,Sega,0.76,0.2,0.0,0.03,0.99,51.0,22.0,6.6,120.0,Sonic Team,E10+,Nintendo
Apollo Justice: Ace Attorney,DS,2007,Adventure,Capcom,0.28,0.04,0.64,0.03,0.99,78.0,48.0,8.1,84.0,Capcom,T,Nintendo
FIFA Soccer 10,Wii,2009,Sports,Electronic Arts,0.23,0.64,0.0,0.11,0.98,75.0,21.0,6.2,17.0,EA Sports,E,Nintendo
Mario Party Advance,GBA,2005,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98,54.0,27.0,5.4,34.0,Hudson,E,Nintendo
Zoo Tycoon DS,DS,2005,Strategy,THQ,0.86,0.03,0.01,0.08,0.98,44.0,19.0,6.6,25.0,Altron,E,Nintendo
WWE SmackDown vs Raw 2008,Wii,2007,Fighting,THQ,0.38,0.5,0.0,0.11,0.98,59.0,13.0,5.9,18.0,Yuke's,T,Nintendo
Fire Emblem,GBA,2003,Strategy,Nintendo,0.49,0.18,0.29,0.01,0.97,88.0,31.0,9.2,144.0,Intelligent Systems,E,Nintendo
Cars,DS,2006,Racing,THQ,0.85,0.04,0.0,0.07,0.97,54.0,17.0,2.1,11.0,Helixe,E,Nintendo
Band Hero,Wii,2009,Misc,Activision,0.59,0.29,0.0,0.09,0.97,79.0,20.0,6.6,15.0,Vicarious Visions,E10+,Nintendo
LEGO Star Wars II: The Original Trilogy,GC,2006,Action,LucasArts,0.75,0.19,0.0,0.03,0.97,84.0,25.0,9.1,16.0,Traveller's Tales,E10+,Nintendo
Guitar Hero: Warriors of Rock,Wii,2010,Misc,Activision,0.47,0.4,0.0,0.09,0.96,77.0,26.0,7.5,17.0,"Vicarious Visions, Neversoft Entertainment",T,Nintendo
de Blob,Wii,2008,Platform,THQ,0.49,0.37,0.0,0.1,0.96,82.0,48.0,8.6,73.0,Blue Tongue Entertainment,E,Nintendo
Mario Tennis Open,3DS,2012,Sports,Nintendo,0.26,0.29,0.34,0.05,0.95,69.0,58.0,6.9,110.0,Camelot Software Planning,E,Nintendo
PilotWings Resort,3DS,2011,Simulation,Nintendo,0.4,0.36,0.13,0.07,0.95,71.0,64.0,7.4,88.0,Monster Games Inc.,E,Nintendo
My Weight Loss Coach,DS,2008,Sports,Ubisoft,0.3,0.54,0.0,0.11,0.95,63.0,4.0,7.6,7.0,Ubisoft Montreal,E,Nintendo
SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003,Platform,THQ,0.74,0.19,0.0,0.03,0.95,71.0,10.0,8.6,34.0,Heavy Iron Studios,E,Nintendo
The SpongeBob SquarePants Movie,GC,2004,Platform,THQ,0.73,0.19,0.0,0.03,0.94,73.0,9.0,7.8,13.0,Heavy Iron Studios,E,Nintendo
