Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
Forza Motorsport 6,XOne,2015,Racing,Microsoft Game Studios,0.73,0.9,0.03,0.14,1.8,87.0,85.0,7.9,863.0,Turn 10,E,Microsoft
Dead or Alive 3,XB,2001,Fighting,Microsoft Game Studios,1.19,0.29,0.24,0.06,1.77,87.0,35.0,8.6,44.0,Team Ninja,T,Microsoft
Tom Clancy's Ghost Recon,XB,2002,Shooter,Ubisoft,1.23,0.46,0.0,0.07,1.76,84.0,29.0,6.1,27.0,Red Storm Entertainment,M,Microsoft
Star Wars: Battlefront,XB,2004,Shooter,Activision,1.24,0.45,0.0,0.07,1.75,80.0,55.0,9.1,57.0,Pandemic Studios,T,Microsoft
Crackdown,X360,2007,Shooter,Microsoft Game Studios,1.0,0.53,0.03,0.18,1.75,83.0,75.0,8.0,340.0,Realtime Worlds,M,Microsoft
Kinect Star Wars,X360,2012,Action,Microsoft Game Studios,1.05,0.52,0.03,0.14,1.74,55.0,61.0,3.5,145.0,Terminal Reality,T,Microsoft
Hitman: Absolution,X360,2012,Action,Square Enix,0.68,0.88,0.01,0.17,1.73,79.0,51.0,7.1,453.0,Io Interactive,M,Microsoft
NBA 2K15,XOne,2014,Sports,Take-Two Interactive,1.37,0.18,0.0,0.18,1.72,82.0,9.0,6.3,101.0,Visual Concepts,E,Microsoft
Madden NFL 2005,XB,2004,Sports,Electronic Arts,1.61,0.03,0.0,0.08,1.72,91.0,39.0,7.6,26.0,EA Tiburon,E,Microsoft
Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision,0.41,0.98,0.0,0.32,1.72,78.0,26.0,2.5,5664.0,"Infinity Ward, Sledgehammer Games",M,Microsoft
Dishonored,X360,2012,Action,Bethesda Softworks,1.06,0.5,0.01,0.14,1.71,88.0,56.0,7.9,815.0,Arkane Studios,M,Microsoft
Need for Speed Underground,XB,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,83.0,25.0,8.7,35.0,Electronic Arts,E,Microsoft
The Sims 3: Late Night Expansion Pack,PC,2010,Simulation,Electronic Arts,0.59,0.87,0.0,0.23,1.7,74.0,17.0,5.3,77.0,The Sims Studio,T,Microsoft
Need For Speed: Undercover,X360,2008,Racing,Electronic Arts,0.79,0.7,0.01,0.18,1.68,64.0,62.0,5.9,104.0,EA Vancouver,T,Microsoft
Sid Meier's Civilization V,PC,2010,Strategy,Take-Two Interactive,0.98,0.52,0.0,0.17,1.68,90.0,70.0,7.9,2280.0,Firaxis Games,E10+,Microsoft
The Sims: Superstar,PC,2003,Simulation,Electronic Arts,1.67,0.0,0.0,0.0,1.68,79.0,20.0,8.2,25.0,Maxis,T,Microsoft
Star Wars: Battlefront II,XB,2005,Shooter,Activision,1.22,0.39,0.0,0.06,1.67,83.0,40.0,8.9,106.0,Pandemic Studios,T,Microsoft
StarCraft II: Heart of the Swarm,PC,2013,Strategy,Activision,0.83,0.66,0.0,0.18,1.67,86.0,68.0,7.9,1346.0,Blizzard Entertainment,T,Microsoft
Saints Row IV,X360,2013,Action,Deep Silver,1.01,0.5,0.01,0.13,1.66,81.0,42.0,6.5,325.0,Volition Inc.,M,Microsoft
LEGO Batman 2: DC Super Heroes,X360,2012,Action,Warner Bros. Interactive Entertainment,0.9,0.61,0.0,0.15,1.66,79.0,59.0,7.2,114.0,TT Games,E10+,Microsoft
Need for Speed Carbon,X360,2006,Racing,Electronic Arts,0.76,0.69,0.02,0.18,1.65,77.0,52.0,6.3,82.0,EA Canada,E10+,Microsoft
Army of Two,X360,2008,Shooter,Electronic Arts,1.09,0.37,0.02,0.16,1.64,72.0,76.0,7.6,233.0,EA Montreal,M,Microsoft
Far Cry 4,XOne,2014,Shooter,Ubisoft,0.8,0.69,0.01,0.14,1.63,82.0,15.0,7.5,383.0,Ubisoft Montreal,M,Microsoft
ESPN NFL 2K5,XB,2004,Sports,Sega,1.54,0.02,0.0,0.07,1.63,92.0,42.0,9.1,93.0,Visual Concepts,E,Microsoft
Max Payne 3,X360,2012,Shooter,Take-Two Interactive,0.86,0.62,0.01,0.13,1.62,86.0,80.0,7.8,869.0,Rockstar Studios,M,Microsoft
Viva Pinata,X360,2006,Simulation,Microsoft Game Studios,0.45,0.95,0.02,0.2,1.62,84.0,65.0,8.0,131.0,Rare Ltd.,E,Microsoft
Kinectimals,X360,2010,Simulation,Microsoft Game Studios,1.02,0.46,0.0,0.13,1.62,74.0,50.0,3.1,69.0,Frontier Developments,E,Microsoft
Rage,X360,2011,Shooter,Bethesda Softworks,0.82,0.6,0.03,0.15,1.6,81.0,77.0,6.7,559.0,id Software,M,Microsoft
Just Cause 2,X360,2010,Action,Square Enix,0.59,0.83,0.02,0.17,1.6,81.0,74.0,8.0,267.0,Avalanche Studios,M,Microsoft
Diablo,PC,1996,Role-Playing,Activision,0.01,1.58,0.0,0.0,1.59,94.0,12.0,8.7,850.0,Blizzard Entertainment,M,Microsoft
Far Cry 2,X360,2008,Action,Ubisoft,0.71,0.69,0.02,0.18,1.59,85.0,75.0,6.7,288.0,Ubisoft Montreal,M,Microsoft
SoulCalibur IV,X360,2008,Fighting,Ubisoft,0.92,0.43,0.07,0.15,1.58,85.0,62.0,7.9,157.0,Namco,T,Microsoft
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.06,0.35,0.01,0.15,1.57,78.0,69.0,6.8,908.0,Capcom Vancouver,M,Microsoft
Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,0.92,0.5,0.03,0.12,1.57,79.0,81.0,5.4,779.0,Epic Games,M,Microsoft
Watch Dogs,XOne,2014,Action,Ubisoft,0.9,0.53,0.0,0.14,1.57,78.0,15.0,5.8,712.0,Ubisoft Montreal,M,Microsoft
Madden NFL 15,XOne,2014,Sports,Electronic Arts,1.31,0.09,0.0,0.16,1.57,80.0,19.0,6.4,138.0,EA Sports,E,Microsoft
Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,0.62,0.78,0.01,0.15,1.56,83.0,54.0,8.5,134.0,EA Canada,T,Microsoft
Tom Clancy's Rainbow Six 3,XB,2003,Shooter,Ubisoft,0.91,0.57,0.0,0.07,1.55,86.0,39.0,8.5,31.0,Ubisoft,M,Microsoft
LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,0.95,0.46,0.0,0.14,1.55,79.0,58.0,8.0,62.0,Traveller's Tales,E10+,Microsoft
Mafia II,X360,2010,Action,Take-Two Interactive,0.85,0.55,0.0,0.15,1.55,74.0,79.0,7.8,458.0,2K Czech,M,Microsoft
Warcraft III: The Frozen Throne,PC,2003,Strategy,Activision,0.58,0.87,0.0,0.09,1.54,88.0,23.0,9.0,713.0,Blizzard Entertainment,T,Microsoft
Tom Clancy's Ghost Recon Advanced Warfighter,X360,2006,Shooter,Ubisoft,1.4,0.02,0.02,0.1,1.54,90.0,78.0,8.0,215.0,Ubisoft Paris,T,Microsoft
Call of Duty: Black Ops II,PC,2012,Shooter,Activision,0.64,0.69,0.0,0.19,1.53,74.0,11.0,4.2,1635.0,Treyarch,M,Microsoft
Dead Space 2,X360,2011,Shooter,Electronic Arts,0.94,0.44,0.0,0.13,1.51,90.0,83.0,8.6,679.0,Visceral Games,M,Microsoft
Football Manager 2012,PC,2011,Sports,Sega,0.02,1.16,0.0,0.33,1.51,84.0,45.0,8.0,172.0,Sports Interactive,E,Microsoft
Medal of Honor: Frontline,XB,2002,Shooter,Electronic Arts,1.0,0.43,0.0,0.06,1.49,81.0,18.0,6.9,23.0,EA LA,T,Microsoft
Dead Rising 2,X360,2010,Action,Capcom,0.75,0.52,0.09,0.12,1.49,79.0,76.0,6.9,216.0,Blue Castle Games,M,Microsoft
Batman: Arkham Knight,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.88,0.47,0.0,0.14,1.49,85.0,16.0,6.6,694.0,Rocksteady Studios,M,Microsoft
007: Quantum of Solace,X360,2008,Action,Activision,0.82,0.51,0.01,0.14,1.48,65.0,69.0,7.1,71.0,Treyarch,T,Microsoft
LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,0.84,0.51,0.0,0.13,1.48,75.0,43.0,7.8,42.0,Traveller's Tales,E10+,Microsoft
Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004,Action,Ubisoft,0.82,0.59,0.0,0.07,1.48,93.0,74.0,8.6,68.0,Ubisoft Shanghai,T,Microsoft
Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,Ubisoft,0.93,0.4,0.02,0.12,1.47,79.0,75.0,7.2,334.0,Ubisoft Paris,M,Microsoft
Fight Night Round 3,X360,2006,Fighting,Electronic Arts,1.33,0.03,0.01,0.1,1.47,86.0,67.0,8.8,264.0,EA Chicago,T,Microsoft
Battlefield: Bad Company,X360,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,83.0,70.0,7.7,263.0,EA DICE,T,Microsoft
Homefront,X360,2011,Shooter,THQ,0.83,0.48,0.02,0.12,1.45,70.0,85.0,6.0,399.0,Kaos Studios,M,Microsoft
Disney Infinity,X360,2013,Action,Disney Interactive Studios,0.97,0.34,0.0,0.13,1.44,74.0,38.0,6.5,79.0,Avalanche Software,E10+,Microsoft
Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,0.95,0.37,0.0,0.11,1.43,61.0,59.0,5.7,180.0,LucasArts,T,Microsoft
WWE SmackDown vs Raw 2008,X360,2007,Fighting,THQ,0.92,0.38,0.0,0.13,1.43,71.0,41.0,6.8,48.0,Yuke's,T,Microsoft
Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios,0.92,0.39,0.0,0.12,1.43,52.0,46.0,5.0,20.0,BigPark,E,Microsoft
Anno 2070,PC,2011,Strategy,Ubisoft,0.0,1.13,0.0,0.29,1.43,83.0,33.0,7.0,493.0,"Blue Byte, Related Designs",T,Microsoft
SimCity (2013),PC,2013,Simulation,Electronic Arts,0.48,0.77,0.0,0.17,1.42,64.0,75.0,2.2,4572.0,Maxis,E10+,Microsoft
Sonic's Ultimate Genesis Collection,X360,2009,Misc,Sega,0.85,0.43,0.0,0.13,1.41,79.0,45.0,8.5,40.0,Backbone Entertainment,E10+,Microsoft
Diablo III,X360,2013,Role-Playing,Activision,0.9,0.39,0.0,0.12,1.41,87.0,42.0,6.6,384.0,Blizzard Entertainment,M,Microsoft
Fight Night Round 4,X360,2009,Fighting,Electronic Arts,0.95,0.33,0.0,0.13,1.4,87.0,76.0,8.1,86.0,EA Canada,T,Microsoft
Spider-Man: The Movie,XB,2002,Action,Activision,1.07,0.28,0.0,0.05,1.4,79.0,29.0,7.5,11.0,Treyarch,E,Microsoft
Dead Space,X360,2008,Action,Electronic Arts,0.89,0.39,0.0,0.13,1.4,89.0,79.0,8.7,768.0,EA Redwood Shores,M,Microsoft
Forza Horizon 2,XOne,2014,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.11,1.4,86.0,85.0,8.2,977.0,Playground Games,E10+,Microsoft
Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment,0.97,0.3,0.0,0.11,1.38,81.0,63.0,7.9,362.0,NetherRealm Studios,T,Microsoft
True Crime: Streets of LA,XB,2003,Action,Activision,0.96,0.37,0.0,0.05,1.38,77.0,39.0,7.8,28.0,"Luxoflux, Inc.",M,Microsoft
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,0.83,0.43,0.0,0.13,1.38,60.0,77.0,6.1,1409.0,Crytek,M,Microsoft
Mortal Kombat X,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1.03,0.21,0.0,0.14,1.38,86.0,21.0,7.3,279.0,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M,Microsoft
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,0.55,0.7,0.02,0.11,1.38,86.0,102.0,8.0,1288.0,Crystal Dynamics,M,Microsoft
Sonic Generations,X360,2011,Platform,Sega,0.71,0.53,0.0,0.13,1.38,77.0,49.0,8.3,340.0,"Sega, Sonic Team",E,Microsoft
Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,0.76,0.47,0.02,0.12,1.37,89.0,70.0,8.3,684.0,Eidos Montreal,M,Microsoft
Star Wars Knights of the Old Republic II: The Sith Lords,XB,2004,Role-Playing,Activision,0.99,0.33,0.0,0.05,1.37,86.0,67.0,8.6,140.0,Obsidian Entertainment,T,Microsoft
Tom Clancy's Ghost Recon 2,XB,2004,Shooter,Ubisoft,0.86,0.45,0.0,0.06,1.36,80.0,53.0,8.9,58.0,Red Storm Entertainment,T,Microsoft
Need for Speed: The Run,X360,2011,Action,Electronic Arts,0.63,0.57,0.0,0.15,1.36,68.0,65.0,6.0,160.0,Black Box,T,Microsoft
Titanfall,X360,2014,Shooter,Electronic Arts,0.87,0.34,0.02,0.13,1.36,83.0,21.0,5.9,371.0,Bluepoint Games,M,Microsoft
Burnout Paradise,X360,2008,Racing,Electronic Arts,0.63,0.57,0.01,0.14,1.35,88.0,68.0,6.9,279.0,Criterion Games,E10+,Microsoft
Middle-Earth: Shadow of Mordor,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.73,0.5,0.01,0.12,1.35,87.0,12.0,8.0,585.0,Monolith Productions,M,Microsoft
Battlefield 4,PC,2013,Shooter,Electronic Arts,0.39,0.87,0.0,0.1,1.35,81.0,52.0,6.0,3517.0,EA DICE,M,Microsoft
Gears of War 4,XOne,2016,Shooter,Microsoft Game Studios,0.78,0.44,0.0,0.12,1.35,84.0,96.0,6.2,815.0,The Coalition,M,Microsoft
FIFA Soccer 08,X360,2007,Sports,Electronic Arts,0.31,0.89,0.01,0.14,1.35,82.0,43.0,7.9,57.0,EA Canada,E,Microsoft
Devil May Cry 4,X360,2008,Action,Capcom,0.79,0.34,0.08,0.13,1.34,84.0,61.0,8.0,248.0,Capcom,M,Microsoft
Crysis 2,X360,2011,Action,Electronic Arts,0.71,0.49,0.02,0.12,1.34,84.0,72.0,7.5,533.0,Crytek,M,Microsoft
Doom 3,XB,2005,Shooter,Activision,0.85,0.43,0.0,0.06,1.34,88.0,71.0,7.4,116.0,Vicarious Visions,M,Microsoft
Tom Clancy's Rainbow Six: Siege,XOne,2015,Shooter,Ubisoft,0.77,0.45,0.0,0.12,1.34,74.0,24.0,6.9,252.0,Ubisoft Montreal,M,Microsoft
Lost Planet: Extreme Condition,X360,2006,Shooter,Capcom,1.09,0.04,0.1,0.1,1.34,79.0,76.0,7.1,187.0,Capcom,T,Microsoft
Alan Wake,X360,2010,Action,Microsoft Game Studios,0.66,0.5,0.05,0.13,1.33,83.0,100.0,8.1,1156.0,Remedy Entertainment,T,Microsoft
Skylanders SWAP Force,X360,2013,Platform,Activision,0.86,0.34,0.0,0.12,1.32,83.0,37.0,5.7,45.0,Vicarious Visions,E10+,Microsoft
UFC Undisputed 2010,X360,2010,Fighting,THQ,0.9,0.31,0.0,0.11,1.32,84.0,70.0,6.7,80.0,Yuke's,T,Microsoft
World of Warcraft: Wrath of the Lich King,PC,2008,Role-Playing,Activision,0.01,0.13,0.0,1.18,1.32,91.0,47.0,7.5,930.0,Blizzard Entertainment,T,Microsoft
Your Shape: Fitness Evolved,X360,2010,Sports,Ubisoft,0.79,0.41,0.0,0.11,1.32,73.0,32.0,7.5,25.0,Ubisoft Montreal,E,Microsoft
The Witcher 3: Wild Hunt,XOne,2015,Role-Playing,Namco Bandai Games,0.69,0.5,0.0,0.11,1.31,91.0,13.0,9.2,3963.0,CD Projekt Red Studio,M,Microsoft
[Prototype],X360,2009,Action,Activision,0.84,0.35,0.0,0.12,1.31,78.0,83.0,7.8,356.0,Radical Entertainment,M,Microsoft
Burnout 3: Takedown,XB,2004,Racing,Electronic Arts,0.84,0.43,0.0,0.04,1.31,94.0,76.0,7.2,139.0,Criterion Games,T,Microsoft
The Beatles: Rock Band,X360,2009,Misc,MTV Games,0.97,0.23,0.0,0.11,1.3,89.0,76.0,8.6,127.0,Harmonix Music Systems,T,Microsoft
Skylanders Giants,X360,2012,Action,Activision,0.75,0.44,0.0,0.11,1.3,80.0,35.0,6.6,38.0,Toys for Bob,E10+,Microsoft
Tekken 6,X360,2009,Fighting,Namco Bandai Games,0.71,0.41,0.05,0.12,1.3,80.0,59.0,7.0,132.0,"Namco Bandai Games America, Namco Bandai Games",T,Microsoft
Assassin's Creed Syndicate,XOne,2015,Action,Ubisoft,0.62,0.56,0.0,0.11,1.3,78.0,22.0,6.1,402.0,Ubisoft Quebec,M,Microsoft
Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.86,0.3,0.01,0.12,1.29,74.0,26.0,7.8,387.0,Techland,M,Microsoft
Fallout 4,PC,2015,Role-Playing,Bethesda Softworks,0.51,0.67,0.0,0.1,1.29,84.0,38.0,5.4,7512.0,Bethesda Game Studios,M,Microsoft
The Elder Scrolls Online,XOne,2015,Role-Playing,Bethesda Softworks,0.78,0.38,0.0,0.12,1.28,77.0,11.0,8.4,613.0,ZeniMax Media,M,Microsoft
The LEGO Movie Videogame,X360,2014,Action,Warner Bros. Interactive Entertainment,0.69,0.47,0.0,0.11,1.27,69.0,8.0,7.2,26.0,TT Games,E10+,Microsoft
The Sims 2: Nightlife,PC,2005,Simulation,Electronic Arts,1.22,0.05,0.0,0.0,1.27,76.0,31.0,6.6,71.0,Maxis,T,Microsoft
NBA 2K9,X360,2008,Sports,Take-Two Interactive,1.0,0.16,0.0,0.11,1.27,84.0,32.0,7.2,44.0,Visual Concepts,E,Microsoft
Tony Hawk's Underground,XB,2003,Sports,Activision,0.85,0.37,0.0,0.05,1.27,85.0,33.0,9.1,26.0,Neversoft Entertainment,T,Microsoft
WWE '12,X360,2011,Fighting,THQ,0.74,0.4,0.0,0.12,1.27,71.0,52.0,6.3,89.0,Yuke's,T,Microsoft
WWE '13,X360,2012,Action,THQ,0.72,0.44,0.0,0.11,1.27,78.0,46.0,8.0,110.0,"THQ, Yuke's",T,Microsoft
Football Manager 2011,PC,2010,Sports,Sega,0.0,1.01,0.0,0.25,1.26,85.0,23.0,8.4,77.0,Sports Interactive,E,Microsoft
Need for Speed: Most Wanted,X360,2005,Racing,Electronic Arts,1.0,0.13,0.02,0.1,1.25,83.0,54.0,8.5,134.0,EA Canada,T,Microsoft
RollerCoaster Tycoon 2,PC,2002,Strategy,Atari,1.19,0.05,0.0,0.0,1.25,74.0,22.0,8.5,135.0,Chris Sawyer,E,Microsoft
Star Wars Episode III: Revenge of the Sith,XB,2005,Action,Activision,0.82,0.38,0.0,0.04,1.24,61.0,44.0,8.1,54.0,Double Helix Games,T,Microsoft
Madden NFL 17,XOne,2016,Sports,Electronic Arts,1.08,0.02,0.0,0.13,1.23,83.0,30.0,5.9,39.0,EA Sports,E,Microsoft
Ninja Gaiden,XB,2004,Action,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23,91.0,89.0,8.8,152.0,Team Ninja,M,Microsoft
Crash Bandicoot: The Wrath of Cortex,XB,2002,Platform,Universal Interactive,0.59,0.57,0.0,0.07,1.23,70.0,16.0,8.1,19.0,Traveller's Tales,E,Microsoft
LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,0.64,0.49,0.0,0.11,1.23,80.0,49.0,8.5,73.0,TT Games,E10+,Microsoft
Guitar Hero: Aerosmith,X360,2008,Misc,Activision,1.0,0.13,0.0,0.1,1.23,70.0,59.0,6.7,48.0,Neversoft Entertainment,T,Microsoft
Max Payne,XB,2001,Shooter,Take-Two Interactive,0.98,0.19,0.0,0.05,1.22,89.0,24.0,8.3,61.0,neo Software,M,Microsoft
Fuzion Frenzy,XB,2001,Misc,Microsoft Game Studios,0.93,0.24,0.0,0.04,1.21,70.0,28.0,6.9,16.0,Blitz Games,E,Microsoft
Call of Duty: Finest Hour,XB,2004,Shooter,Activision,0.78,0.4,0.0,0.04,1.21,73.0,55.0,7.8,22.0,Spark Unlimited,T,Microsoft
Battlefield: Hardline,XOne,2015,Shooter,Electronic Arts,0.72,0.37,0.01,0.11,1.21,71.0,27.0,5.1,299.0,Visceral Games,M,Microsoft
Enter the Matrix,XB,2003,Action,Atari,0.72,0.43,0.01,0.04,1.2,65.0,33.0,7.1,75.0,Shiny Entertainment,T,Microsoft
Destiny: The Taken King,XOne,2015,Shooter,Activision,0.85,0.23,0.0,0.12,1.19,89.0,11.0,5.2,393.0,"Bungie Software, Bungie",T,Microsoft
Just Dance 4,X360,2012,Misc,Ubisoft,0.9,0.19,0.0,0.09,1.18,77.0,23.0,7.7,36.0,Ubisoft,E10+,Microsoft
Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,0.39,0.69,0.0,0.09,1.17,96.0,57.0,7.9,3756.0,Rockstar North,M,Microsoft
Fallout: New Vegas,PC,2010,Role-Playing,Bethesda Softworks,0.59,0.45,0.0,0.14,1.17,84.0,39.0,8.6,2754.0,Obsidian Entertainment,M,Microsoft
Medal of Honor: Rising Sun,XB,2003,Shooter,Electronic Arts,0.76,0.36,0.0,0.05,1.17,65.0,23.0,5.8,28.0,EA LA,T,Microsoft
Spore,PC,2008,Strategy,Electronic Arts,0.03,1.06,0.0,0.08,1.17,84.0,75.0,5.3,1711.0,Maxis,E10+,Microsoft
Mirror's Edge,X360,2008,Platform,Electronic Arts,0.51,0.51,0.01,0.13,1.16,79.0,82.0,7.6,328.0,EA DICE,T,Microsoft
Your Shape: Fitness Evolved 2012,X360,2011,Sports,Ubisoft,0.7,0.36,0.0,0.1,1.16,77.0,13.0,7.6,21.0,Ubisoft,E,Microsoft
FIFA 14,XOne,2013,Sports,Electronic Arts,0.41,0.66,0.0,0.09,1.16,88.0,22.0,5.8,328.0,EA Canada,E,Microsoft
Sniper: Ghost Warrior,X360,2010,Shooter,City Interactive,0.54,0.5,0.0,0.12,1.16,45.0,39.0,5.8,89.0,City Interactive,M,Microsoft
Worldwide Soccer Manager 2009,PC,2008,Simulation,Sega,0.0,1.14,0.0,0.01,1.15,83.0,29.0,8.1,30.0,Sports Interactive,E,Microsoft
Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,0.59,0.45,0.01,0.1,1.15,53.0,43.0,5.4,437.0,Danger Close,M,Microsoft
Call of Duty 4: Modern Warfare,PC,2007,Shooter,Activision,0.0,1.12,0.0,0.03,1.15,92.0,40.0,8.5,2360.0,Infinity Ward,M,Microsoft
The Lord of the Rings: The Return of the King,XB,2003,Action,Electronic Arts,0.71,0.38,0.0,0.05,1.14,84.0,31.0,9.1,31.0,EA Games,T,Microsoft
Sunset Overdrive,XOne,2014,Shooter,Microsoft Game Studios,0.63,0.4,0.0,0.1,1.14,81.0,89.0,7.7,1137.0,Insomniac Games,M,Microsoft
MechAssault,XB,2002,Simulation,Microsoft Game Studios,1.01,0.1,0.0,0.03,1.13,87.0,32.0,8.0,47.0,Day 1 Studios,T,Microsoft
Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004,Shooter,Ubisoft,0.99,0.12,0.0,0.02,1.13,84.0,55.0,8.6,14.0,Ubisoft Montreal,M,Microsoft
Guitar Hero 5,X360,2009,Misc,Activision,0.65,0.37,0.0,0.11,1.13,85.0,69.0,6.8,108.0,Neversoft Entertainment,T,Microsoft
Call Of Duty 2: Big Red One,XB,2005,Shooter,Activision,0.66,0.4,0.0,0.05,1.12,78.0,46.0,5.1,27.0,Treyarch,T,Microsoft
Rocksmith,X360,2011,Misc,Ubisoft,0.84,0.19,0.01,0.08,1.12,77.0,30.0,8.2,62.0,Ubisoft,T,Microsoft
Worldwide Soccer Manager 2008,PC,2007,Sports,Russel,0.0,1.12,0.0,0.0,1.12,86.0,15.0,8.0,19.0,Sports Interactive,E,Microsoft
Spider-Man 2,XB,2004,Action,Activision,0.82,0.26,0.0,0.04,1.12,83.0,60.0,8.3,40.0,Treyarch,T,Microsoft
Crackdown 2,X360,2010,Shooter,Microsoft Game Studios,0.63,0.36,0.02,0.1,1.12,70.0,91.0,6.0,202.0,Ruffian Games,M,Microsoft
Dragon Age II,X360,2011,Action,Electronic Arts,0.72,0.29,0.01,0.09,1.11,79.0,75.0,4.5,2380.0,BioWare,M,Microsoft
Counter-Strike,XB,2003,Shooter,Microsoft Game Studios,0.85,0.23,0.0,0.04,1.11,74.0,38.0,7.6,51.0,Valve Software,M,Microsoft
Tom Clancy's Splinter Cell: Chaos Theory,XB,2005,Action,Ubisoft,0.68,0.38,0.0,0.05,1.11,94.0,70.0,9.0,160.0,Ubisoft Montreal,M,Microsoft
WWE 2K14,X360,2013,Sports,Take-Two Interactive,0.64,0.37,0.0,0.1,1.11,75.0,43.0,7.7,100.0,Yuke's,T,Microsoft
Medal of Honor: Airborne,X360,2007,Shooter,Electronic Arts,0.45,0.52,0.01,0.12,1.1,73.0,54.0,6.7,77.0,Electronic Arts,T,Microsoft
NCAA Football 14,X360,2013,Sports,Electronic Arts,1.01,0.0,0.0,0.08,1.09,77.0,18.0,5.8,74.0,EA Tiburon,E,Microsoft
Madden NFL 2004,XB,2003,Sports,Electronic Arts,1.02,0.02,0.0,0.05,1.09,92.0,27.0,8.3,48.0,EA Tiburon,E,Microsoft
Sonic Free Riders,X360,2010,Racing,Sega,0.74,0.25,0.0,0.09,1.09,47.0,52.0,2.1,98.0,Sega,E,Microsoft
NCAA Football 13,X360,2012,Action,Electronic Arts,1.02,0.0,0.0,0.07,1.09,76.0,20.0,5.5,65.0,EA Tiburon,E,Microsoft
Skate 2,X360,2009,Sports,Electronic Arts,0.82,0.17,0.01,0.09,1.09,84.0,70.0,8.0,72.0,EA Black Box,T,Microsoft
Empire: Total War,PC,2009,Strategy,Sega,0.01,0.97,0.0,0.1,1.08,90.0,62.0,6.9,2981.0,Creative Assembly,T,Microsoft
Forza Horizon 3,XOne,2016,Racing,Microsoft Game Studios,0.42,0.58,0.0,0.08,1.08,91.0,90.0,7.4,594.0,Playground Games,E,Microsoft
Plants vs. Zombies: Garden Warfare,X360,2014,Shooter,Electronic Arts,0.51,0.47,0.0,0.09,1.08,69.0,6.0,7.3,121.0,PopCap,E10+,Microsoft
Tomb Raider: Underworld,X360,2008,Action,Eidos Interactive,0.53,0.42,0.01,0.11,1.07,76.0,57.0,6.6,198.0,Crystal Dynamics,T,Microsoft
Pro Evolution Soccer 2008,X360,2007,Sports,Konami Digital Entertainment,0.08,0.9,0.04,0.05,1.07,76.0,29.0,7.8,36.0,Konami,E,Microsoft
DJ Hero,X360,2009,Misc,Activision,0.56,0.39,0.0,0.11,1.06,84.0,72.0,8.0,42.0,FreeStyleGames,T,Microsoft
Bully: Scholarship Edition,X360,2008,Action,Take-Two Interactive,0.53,0.4,0.03,0.11,1.06,80.0,56.0,8.3,154.0,"Mad Doc Software, Rockstar Vancouver",T,Microsoft
Overwatch,XOne,2016,Shooter,Activision,0.63,0.33,0.0,0.1,1.06,91.0,18.0,5.6,668.0,Blizzard Entertainment,T,Microsoft
Aliens vs Predator,X360,2010,Shooter,Sega,0.55,0.4,0.0,0.11,1.06,64.0,64.0,7.3,247.0,Rebellion,M,Microsoft
Diablo II: Lord of Destruction,PC,2001,Role-Playing,Vivendi Games,1.03,0.02,0.0,0.0,1.06,87.0,21.0,9.1,639.0,Blizzard North,M,Microsoft
Darksiders,X360,2010,Action,THQ,0.67,0.28,0.01,0.1,1.06,83.0,81.0,7.9,292.0,Vigil Games,M,Microsoft
Mercenaries 2: World in Flames,X360,2008,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06,72.0,69.0,7.2,152.0,Pandemic Studios,T,Microsoft
